Employee_ID,Department,Age,Gender,Years_At_Company,Job_Level,Weekly_Hours,Training_Hours,Projects_Completed,Attendance_Rate,Engagement_Score,Salary_Hike_Pct,Prev_Rating_1,Prev_Rating_2,Performance_Score,Attrition_Risk
EMP1921,Engineering,28,Male,10,2,39,16,5,0.9614741879584979,2.774582586413915,24,1,1,Medium,0.07947740384603358
EMP1922,Sales,58,Female,10,3,47,18,1,0.9271186964016375,1.348134260366217,14,0,2,Low,0.2905710750908611
EMP1923,Engineering,43,Male,9,4,45,92,9,0.8607441907182378,2.1466369937890106,9,1,1,High,0.0
EMP1924,Engineering,26,Male,7,1,59,63,3,0.9965889843240443,4.125960973034288,19,1,0,Medium,0.3977355869863626
EMP1925,Data Science,23,Male,13,1,53,95,3,0.8548272334383877,1.6063516476092778,18,1,2,Medium,0.3803706382254234
EMP1926,Data Science,48,Male,2,3,37,91,2,0.8405313843980863,3.5886382445078295,19,2,0,Medium,0.14571018262274052
EMP1927,HR,42,Female,6,2,49,70,4,0.8884308227573166,4.669703411218005,14,1,1,Medium,0.0
EMP1928,Finance,59,Male,11,4,41,96,2,0.8113681141424778,3.719347039030881,13,1,1,Medium,0.0
EMP1929,Engineering,36,Female,4,3,41,11,9,0.9956988929343582,4.244086757168907,16,1,1,Medium,0.0
EMP1930,Sales,42,Female,1,1,40,59,7,0.9176867112832849,1.4358865172156632,11,1,1,Medium,0.5510286651273146
EMP1931,Marketing,31,Male,1,5,37,84,8,0.9113904183328351,2.002927304008218,9,1,1,Medium,0.0
EMP1932,Engineering,44,Female,12,2,47,40,3,0.931159255979944,4.578155408962364,14,0,1,Medium,0.0
EMP1933,Engineering,26,Male,5,5,41,42,6,0.8994047295554414,3.860422454472357,12,2,1,Medium,0.0
EMP1934,HR,22,Female,12,3,39,87,6,0.8064127034189084,3.5582153055092447,24,1,1,Medium,0.06362358284303242
EMP1935,Finance,34,Male,2,1,57,89,1,0.9224622577680793,3.6550669444868,20,1,2,Medium,0.4347363403516125
EMP1936,Marketing,42,Male,4,4,52,20,6,0.9432347753912862,2.6568022172185737,16,1,1,Medium,0.26478842135570874
EMP1937,Data Science,47,Male,1,5,56,42,3,0.8833498121248107,1.1782265264706129,13,0,1,Low,1.0
EMP1938,Data Science,42,Male,4,4,42,16,3,0.9514591144142386,4.137766168282916,14,1,1,Medium,0.0
EMP1939,Sales,39,Male,11,1,51,40,3,0.8454002598676842,3.7148529448614154,20,0,1,Medium,0.0
EMP1940,Marketing,58,Female,6,5,54,57,8,0.8442553182132368,2.891217856450899,14,1,1,High,0.0
EMP1941,Data Science,53,Female,10,4,35,56,5,0.8322833975375148,4.59903846147303,13,1,1,Medium,0.0
EMP1942,Sales,57,Female,4,4,48,87,4,0.8743989519578323,2.3446386599403954,7,2,1,Medium,0.003986420749158607
EMP1943,Finance,38,Female,1,5,51,62,9,0.9694024070778167,2.1772869769249437,23,0,2,Medium,0.07834681062089172
EMP1944,Sales,56,Male,7,1,44,89,9,0.9655824124298129,4.491185300317771,15,1,0,High,0.0
EMP1945,Data Science,32,Male,14,4,46,28,1,0.8765648415927008,4.1879506190359415,10,1,0,Low,0.11926199437158885
EMP1946,HR,42,Male,2,3,50,90,2,0.9178237471960473,3.059919242593379,10,0,1,Medium,0.1515945146294234
EMP1947,HR,47,Male,9,5,48,99,8,0.9441632632949831,1.5229389578313999,19,1,1,High,0.25735168433788347
EMP1948,HR,25,Female,13,2,50,15,5,0.8482413549256046,1.8602858858602098,19,0,1,Low,0.3932181623522699
EMP1949,Data Science,55,Female,3,2,42,58,7,0.8336282171789494,3.6249119616352266,17,0,1,Medium,0.0
EMP1950,HR,39,Male,8,1,57,82,1,0.9944191986424622,2.5401649513616467,9,1,1,Medium,0.24595672828757037
EMP1951,Marketing,56,Male,13,3,44,59,5,0.9235114626419237,4.345892766663885,18,1,0,Medium,0.038622606410458185
EMP1952,Finance,50,Female,8,4,51,90,3,0.9962831443667328,4.799820037328816,6,0,0,Medium,0.0
EMP1953,Sales,50,Female,3,2,52,21,2,0.8675511974264458,4.222547701099673,16,0,1,Low,0.17803129549761604
EMP1954,Sales,59,Male,4,1,54,32,2,0.9406063399948263,2.5101816919822286,24,1,2,Low,0.3152934176974773
EMP1955,Data Science,42,Female,2,3,50,63,9,0.8445207273082476,4.154745716925696,18,1,1,High,0.0
EMP1956,HR,34,Female,4,3,51,78,4,0.8522400342547827,2.405766693882734,23,1,0,Medium,0.07750894117456408
EMP1957,HR,38,Male,11,1,50,68,4,0.9023804242539248,1.6684003510625356,24,1,0,Medium,0.5511322799203203
EMP1958,Engineering,30,Male,11,1,53,45,7,0.8639236251016142,1.1335728194634296,19,1,1,Medium,0.35443375019863393
EMP1959,Finance,22,Female,11,4,58,12,2,0.8335243127681169,2.54286685104408,24,1,1,Low,0.6737022855556315
EMP1960,Marketing,23,Female,14,1,58,67,3,0.8525761403978652,4.614237214789128,21,1,1,Medium,0.37581820874710203
EMP1961,Sales,50,Female,9,4,42,97,3,0.807149678893173,1.955946351022706,18,1,1,Medium,0.4924098128840789
EMP1962,Engineering,54,Male,2,4,40,64,6,0.9408847242954973,1.826052659719136,22,0,1,Medium,0.2428510812423727
EMP1963,Engineering,31,Male,12,5,40,66,3,0.8984233314171723,4.879283140964161,9,0,2,Medium,0.0
EMP1964,Data Science,42,Female,12,3,55,26,5,0.8188486132809052,1.1000164514023685,16,2,0,Medium,0.36087322850924597
EMP1965,Sales,49,Female,13,3,43,48,4,0.8343387986256983,4.143128601575017,14,0,1,Medium,0.0
EMP1966,Data Science,32,Male,3,3,38,99,3,0.8205069076225289,2.2854798229634814,12,0,0,Medium,0.0
EMP1967,Marketing,55,Female,11,5,46,77,8,0.9225185616551753,1.1499518274786373,10,0,2,Medium,0.37804734175528604
EMP1968,Engineering,29,Female,11,4,46,64,3,0.8188420727224988,4.671210160838335,19,1,1,Medium,0.07200135318362517
EMP1969,Engineering,43,Female,4,4,57,54,6,0.9508564666070433,1.5585693208383344,16,1,1,Medium,0.7592339421434066
EMP1970,Finance,29,Female,5,1,51,85,7,0.8041021838640783,3.2071171349027816,10,2,0,Medium,0.0
EMP1971,Marketing,36,Female,1,5,49,10,7,0.8498751575991784,2.096216829718191,16,2,1,Medium,0.0
EMP1972,Engineering,38,Male,7,1,43,30,2,0.9781333351783814,1.2607712087387641,19,1,1,Low,0.5230854720193383
EMP1973,Marketing,44,Female,14,5,41,92,3,0.9437062636244492,1.1996899426535164,16,1,1,Medium,0.30659944979372855
EMP1974,Sales,45,Male,10,1,44,30,4,0.8145936665851375,1.4622267953453552,13,1,1,Low,0.43869831864230313
EMP1975,HR,40,Female,7,2,50,61,7,0.964225220897036,1.2854680555575202,23,0,0,Medium,0.4069478116221079
EMP1976,Engineering,26,Male,9,3,46,91,2,0.898607024308041,4.042232462079692,6,0,1,Medium,0.0
EMP1977,Finance,53,Female,4,3,59,52,3,0.9693566054337659,2.9422648091337167,17,0,1,Medium,0.4966278739234672
EMP1978,Sales,22,Male,14,4,41,61,7,0.9201479548900787,2.3715683653959188,17,0,1,Medium,0.0
EMP1979,Marketing,44,Male,14,2,52,76,7,0.9363666064065718,2.6734756405280287,12,1,0,Medium,0.0
EMP1980,Data Science,58,Male,6,3,49,53,3,0.9987003120791416,4.715786942290493,17,1,1,Medium,0.1812907220658749
EMP1981,Sales,29,Male,11,4,40,41,1,0.8464671091848037,4.643007250952589,8,2,1,Medium,0.0
EMP1982,Engineering,34,Female,2,2,46,19,3,0.9247891149522777,3.8627059204903076,10,1,2,Medium,0.0
EMP1983,Marketing,29,Female,12,3,45,73,5,0.8920642780114797,4.5387295096867515,10,2,1,Medium,0.0
EMP1984,HR,44,Female,12,1,54,88,7,0.8078903905845384,2.278592110350499,16,1,2,Medium,0.0
EMP1985,Sales,22,Male,14,5,37,78,4,0.802894128300573,2.5244373040331314,16,1,2,Medium,0.15473109830876786
EMP1986,Engineering,45,Male,4,2,36,77,1,0.8238457155635718,3.454848727416912,21,1,1,Medium,0.017103949263714724
EMP1987,Finance,56,Male,2,4,40,37,6,0.9298183481077096,3.4945037891890567,11,0,2,Medium,0.013367883823762333
EMP1988,Data Science,45,Male,10,2,58,62,2,0.9134326175826785,2.926799352049364,19,0,1,Medium,0.2303683764883778
EMP1989,Marketing,38,Female,5,4,56,60,3,0.9106859122327455,2.602631393751813,21,2,1,Medium,0.4358741388108303
EMP1990,Sales,26,Male,7,2,59,62,4,0.8063713525056521,4.9447212464347805,14,2,0,Medium,0.5157421945993826
EMP1991,Sales,41,Male,13,4,39,13,6,0.8938605992720015,4.2844945044708975,24,0,1,Medium,0.11494770608285297
EMP1992,HR,42,Male,1,3,52,88,6,0.9849245635685058,2.739920791552181,10,0,1,Medium,0.06683332296061609
EMP1993,HR,52,Male,10,1,50,26,7,0.8795183738621294,3.909169908958274,13,1,1,Medium,0.0
EMP1994,Finance,57,Female,10,3,42,76,5,0.9249844939576912,2.078246773009838,19,0,0,Medium,0.03131234171929916
EMP1995,Data Science,32,Female,7,1,59,83,7,0.9559637351246287,1.4006773049493195,20,1,1,Medium,0.8667584960476609
EMP1996,Finance,36,Male,10,3,54,56,2,0.9567850558283775,2.4097241022109626,12,0,1,Medium,0.0
EMP1997,Engineering,40,Male,13,3,56,65,1,0.9038560164790543,2.611891200493577,20,1,1,Medium,0.28787204085182155
EMP1998,Engineering,28,Male,6,2,45,32,8,0.9715903890804672,1.0661484982426832,9,1,1,Medium,0.4888157321743442
EMP1999,Finance,49,Male,6,5,44,27,1,0.8782756186727494,4.259168006543584,22,1,2,Low,0.2876045776671929
EMP2000,Data Science,26,Male,12,4,58,10,2,0.9777386429569597,2.436773609556726,24,0,1,Low,0.44514169663786085
EMP2001,Finance,26,Female,8,4,59,44,6,0.8480454332791091,3.321672663120588,18,1,1,Medium,0.4795021459269173
EMP2002,Data Science,51,Female,8,4,46,73,1,0.8560432813981143,1.2958527490838239,6,2,2,Low,0.6095303399153619
EMP2003,Data Science,53,Female,6,1,55,67,3,0.8106241248398003,1.699987315002336,7,1,1,Low,0.6781008954607153
EMP2004,Marketing,29,Male,3,4,40,68,7,0.9591163673084566,4.55877490131024,18,2,0,High,0.0
EMP2005,Data Science,31,Male,5,4,54,10,8,0.8834110472465412,3.434750111531203,11,2,1,Medium,0.06451834964809021
EMP2006,HR,59,Female,2,2,39,12,4,0.8458233227822798,4.801136200681942,19,2,0,Medium,0.08438287744856246
EMP2007,Data Science,53,Female,14,3,57,76,3,0.846358055523316,4.995000137565268,21,1,2,Medium,0.36486650645442886
EMP2008,Data Science,49,Female,5,4,43,46,1,0.9802799882458466,2.4874404613323775,5,1,1,Low,0.20177525461732862
EMP2009,Data Science,38,Male,14,5,50,92,9,0.9667833200922074,2.1952122563330985,13,2,1,High,0.0
EMP2010,Engineering,52,Female,9,4,56,38,6,0.9107061770714366,4.433424220636387,18,0,1,Medium,0.565163894868588
EMP2011,HR,29,Male,10,1,48,98,6,0.9232221600831443,4.994445708149817,20,1,0,Medium,0.0
EMP2012,HR,46,Female,1,1,56,42,9,0.8948651141100582,3.5185649369298293,17,2,1,Medium,0.3077975674822818
EMP2013,Finance,30,Female,10,1,42,70,1,0.8783333085757619,4.180562890046089,10,1,2,Medium,0.0
EMP2014,Marketing,23,Female,5,4,54,99,6,0.9830953762436663,4.1269834352610975,5,2,2,High,0.012677060114211314
EMP2015,Data Science,36,Male,12,2,53,13,5,0.8251225407040604,2.421358832878188,8,1,1,Low,0.27533311717782116
EMP2016,Sales,24,Female,6,5,48,23,6,0.8836893579432457,3.297081521028349,7,2,1,Medium,0.0
EMP2017,Marketing,57,Male,14,4,41,42,8,0.8689123815975751,4.332227765056855,21,1,0,Medium,0.1847660002942449
EMP2018,Marketing,25,Male,11,2,39,31,5,0.8996301440502297,3.752455505044222,6,1,1,Medium,0.03086752940556164
EMP2019,HR,35,Male,7,2,52,57,2,0.8915263749090351,1.084655255928153,23,1,1,Low,0.6466455972969414
EMP2020,Marketing,46,Female,9,4,36,12,2,0.9037779063302163,2.346822675590134,24,2,1,Low,0.19028104561765638
EMP2021,Data Science,31,Male,6,4,45,96,5,0.8279837954453989,1.5779027863784214,12,2,2,Medium,0.4019258967351126
EMP2022,Data Science,42,Male,5,2,56,94,3,0.9026283003026554,1.9318888483121563,19,2,1,Medium,0.7851716862072597
EMP2023,Engineering,57,Female,12,2,42,32,3,0.8484837627774422,4.621957909965303,10,1,0,Medium,0.10177959690359605
EMP2024,Data Science,33,Male,7,2,35,77,8,0.8368662697976383,1.1475731556430726,24,1,0,Medium,0.399207141254663
EMP2025,Data Science,48,Female,13,4,56,30,7,0.8129668437572383,1.879202847847695,6,0,1,Medium,0.876705021849271
EMP2026,HR,23,Male,1,2,46,52,1,0.9525305117512282,2.238277408952926,19,2,0,Medium,0.0
EMP2027,Data Science,34,Male,11,1,36,94,5,0.885488384171312,3.4675362878655793,24,1,1,Medium,0.01956405283123158
EMP2028,Engineering,53,Female,14,4,52,35,9,0.9253287366623517,3.136406760343462,16,1,1,Medium,0.0
EMP2029,Sales,52,Male,5,1,41,50,4,0.9455186686609487,1.8730779314135444,7,0,1,Low,0.7216528232549538
EMP2030,HR,37,Male,2,3,51,47,1,0.9358633330627107,1.6569642688926178,14,2,1,Low,0.5166252759280885
EMP2031,Sales,53,Female,4,4,56,97,8,0.8941001438179365,1.9471921383844752,18,2,1,High,0.7675020555738674
EMP2032,HR,53,Female,7,3,57,20,5,0.877579705790346,3.0101185068066223,18,2,1,Medium,0.3685039587545255
EMP2033,Finance,55,Female,5,2,48,38,2,0.8751919819281327,2.0847111428448137,7,1,1,Medium,0.0
EMP2034,Marketing,32,Male,12,2,58,69,1,0.9280097593860113,4.790410006430889,5,1,1,Medium,0.4722495769442937
EMP2035,Finance,31,Male,6,5,41,76,3,0.8989588709883747,2.8554608857153903,24,1,2,Medium,0.0
EMP2036,Data Science,36,Female,2,2,56,74,9,0.9698264495977021,1.2351840661785483,5,0,0,Medium,0.9393924530541073
EMP2037,Sales,38,Female,3,3,59,70,1,0.9749403968653424,3.9170656233465335,6,2,1,Medium,0.3181524913869832
EMP2038,Data Science,39,Female,7,2,37,28,4,0.8341120756013037,2.3153811528359585,23,0,2,Medium,0.016937746994270694
EMP2039,Marketing,30,Female,11,4,40,55,8,0.8272467303091452,3.61395572823299,14,1,1,Medium,0.0
EMP2040,HR,46,Female,2,2,54,58,8,0.9260801852071999,2.118377482092928,8,1,1,Medium,0.04209727825314667
EMP2041,Marketing,35,Female,12,5,36,31,8,0.8602451496124559,3.2829749669332795,8,1,1,Medium,0.0
EMP2042,Engineering,46,Male,6,2,51,87,8,0.8037141437530199,4.088610019229859,17,2,1,High,0.0
EMP2043,Marketing,43,Female,5,3,46,66,4,0.9777285338725911,4.712034967098216,13,0,2,Medium,0.1188474966503524
EMP2044,Engineering,51,Male,10,3,46,23,8,0.8453801534487617,2.044508577732308,11,1,0,Medium,0.0
EMP2045,Marketing,41,Male,1,2,51,53,9,0.9858561303371618,2.3394278039959246,20,0,0,Medium,0.05865151576180001
EMP2046,Engineering,42,Female,12,3,44,25,7,0.9434868901756508,2.8570656811437587,22,0,1,Medium,0.0
EMP2047,Sales,53,Female,11,3,37,86,2,0.9525306979822968,4.708699350943956,7,1,1,Medium,0.011268520016037375
EMP2048,Data Science,42,Male,10,5,54,21,9,0.8402922991586321,4.6055474272426284,24,0,1,Medium,0.0
EMP2049,Data Science,56,Male,11,4,52,64,8,0.8468388851233626,1.3595131204025521,24,1,1,Medium,0.333748285369326
EMP2050,Finance,53,Male,4,5,47,60,5,0.9042535507648132,1.5277193030152434,14,1,1,Medium,0.3917856954427135
EMP2051,Data Science,51,Female,11,1,46,48,3,0.8344199705299724,2.982036709322553,20,0,0,Low,0.3814649167323078
EMP2052,HR,33,Female,2,5,51,42,7,0.8610863385366065,1.426477091221694,7,0,2,Medium,0.41008038704597743
EMP2053,Marketing,39,Male,4,2,38,42,2,0.8642924955895609,2.38232349339479,15,1,0,Low,0.36546683158667065
EMP2054,Finance,42,Male,1,4,57,38,3,0.8319259866505528,1.5935415128699106,14,2,1,Medium,0.8220323291690919
EMP2055,HR,34,Female,2,2,44,78,9,0.8410365666790321,3.5441614205275433,20,1,1,High,0.0
EMP2056,HR,42,Male,13,1,45,79,4,0.9577103684016514,4.797981726956647,12,1,2,Medium,0.15393565226006936
EMP2057,Engineering,29,Female,8,4,40,40,4,0.8334391709094537,4.986935081177526,13,1,1,Medium,0.04370176220734189
EMP2058,Data Science,28,Non-Binary,6,3,40,89,3,0.8056914783687845,2.5009645299876593,19,1,1,Medium,0.0
EMP2059,Sales,44,Male,2,5,43,40,5,0.9258709885257876,3.396050548458449,7,1,0,Medium,0.04705714594002974
EMP2060,Sales,53,Female,12,2,49,98,3,0.99519662387849,4.425070614096326,8,1,1,High,0.0
EMP2061,Finance,32,Male,6,1,36,55,9,0.8662427629246243,1.469848291185536,17,1,1,Medium,0.20109658038287043
EMP2062,Sales,43,Male,10,3,38,86,3,0.8237311406392505,3.75825764420786,16,1,1,Medium,0.09359731592656176
EMP2063,Marketing,43,Female,9,5,39,61,2,0.9140774650735062,2.635374646900273,13,1,1,Medium,0.1094934055641929
EMP2064,Sales,46,Male,7,3,51,19,5,0.9812708422191292,1.8245846411206563,18,2,1,Medium,0.5837942029992276
EMP2065,Finance,43,Non-Binary,9,5,42,97,6,0.9568123559656958,2.611014474989768,23,0,1,Medium,0.04221436921952627
EMP2066,Sales,49,Female,5,4,42,83,1,0.9245031736825432,1.3038411478596674,11,2,2,Medium,0.37512765759174677
EMP2067,Marketing,50,Male,7,3,56,50,6,0.8630112993215199,3.781628594357223,20,1,2,Medium,0.4834989427378586
EMP2068,Engineering,34,Male,11,3,46,86,3,0.908376034655244,2.0109706749938123,24,1,1,Medium,0.08498203653189064
EMP2069,Finance,39,Male,14,3,55,12,4,0.8182489682608511,2.245622580179512,9,0,1,Low,0.3638281183136422
EMP2070,Engineering,23,Male,7,4,42,68,6,0.935789084856134,1.484325192965851,14,1,0,Medium,0.3955372376933558
EMP2071,Engineering,50,Male,12,1,53,61,8,0.9450192037795302,4.458636455559567,22,1,2,High,0.0
EMP2072,Engineering,42,Male,12,5,37,43,9,0.9930063245819838,2.9737771171309544,15,1,1,High,0.0
EMP2073,HR,36,Male,3,3,52,58,6,0.8520794717490143,3.288587511145601,11,0,2,Medium,0.05374620867252017
EMP2074,Data Science,48,Female,7,4,55,37,7,0.8036912838086046,3.2777307323794185,18,1,1,Medium,0.0
EMP2075,HR,52,Female,1,1,53,92,5,0.9091216928854301,2.641972458165367,24,0,1,Medium,0.07760873728625646
EMP2076,Data Science,36,Female,9,5,53,96,9,0.9413581008793629,1.7701196617525579,22,2,0,High,0.458783512186579
EMP2077,Engineering,44,Male,10,4,49,22,4,0.9580814951765976,3.9805309939935998,15,2,1,Medium,0.058507020245837205
EMP2078,Finance,45,Male,13,5,40,78,6,0.8387477866049622,1.5082250614306973,16,0,2,Medium,0.41382252365018407
EMP2079,Data Science,34,Female,6,3,50,76,5,0.8523505738074048,1.415495161115242,22,2,0,Medium,0.5532978247531085
EMP2080,Marketing,43,Female,5,1,42,70,1,0.9025181850534593,3.8405801503860135,6,2,1,Medium,0.08719934654268634
EMP2081,Marketing,58,Male,7,4,50,69,5,0.8661201619940004,1.8353480818079353,5,1,0,Medium,0.33929228086243
EMP2082,Sales,54,Female,5,1,52,80,5,0.972102297317489,2.2270910054113293,14,1,1,Medium,0.0
EMP2083,Data Science,24,Female,10,3,54,33,9,0.8947520307477441,2.900909868006961,5,1,1,Medium,0.0
EMP2084,Finance,40,Female,5,1,50,72,1,0.9599157288204005,2.797405266918185,10,1,1,Low,0.2551283332775588
EMP2085,HR,44,Male,11,1,45,95,5,0.9161239520964708,3.834316500259997,11,1,2,Medium,0.0
EMP2086,Engineering,50,Female,10,2,41,70,7,0.9546180283234225,3.493727173773444,21,1,1,Medium,0.10833921435833523
EMP2087,Sales,51,Female,11,1,51,32,6,0.8665345973060647,3.5775846491274628,13,1,1,Medium,0.13229733083455433
EMP2088,Marketing,46,Female,7,5,51,39,6,0.9662833243860622,3.8562173226218293,11,0,1,Medium,0.0
EMP2089,HR,58,Female,10,4,46,69,7,0.8549144631102044,2.1704509096938613,21,2,0,Medium,0.0
EMP2090,HR,29,Female,7,2,47,27,6,0.9092197616006582,2.2893332472018946,7,1,1,Medium,0.0016620981362413705
EMP2091,Engineering,37,Female,13,4,44,65,5,0.8428014226347749,2.7519909915822165,20,1,1,Medium,0.08839831604696677
EMP2092,Data Science,29,Male,11,4,41,62,5,0.8951053043252387,2.2298486921341043,9,2,1,Medium,0.1609343375609877
EMP2093,Marketing,22,Female,3,3,48,16,9,0.8636350419017407,4.939751475883454,24,1,1,Medium,0.0
EMP2094,Finance,26,Female,3,3,57,78,8,0.8533406861274428,4.256207705685719,22,1,1,High,0.36818192824733176
EMP2095,HR,24,Female,10,2,35,81,4,0.9933970036056075,1.6586187530241183,5,2,1,Medium,0.3733983304439653
EMP2096,Engineering,22,Male,12,3,51,88,4,0.8320148210973461,1.022376623527478,8,2,2,Medium,0.2599330145113452
EMP2097,Finance,25,Male,13,3,38,61,5,0.957465167491479,1.1711330729890714,15,0,0,Medium,0.3514889980695939
EMP2098,Data Science,56,Female,3,3,55,13,3,0.996832991896643,1.976253804171701,24,1,1,Low,0.6427768944350613
EMP2099,Marketing,53,Female,6,4,39,43,8,0.8039802967480156,1.4571651433474262,13,2,1,Medium,0.3721321097160443
EMP2100,Data Science,55,Female,12,2,54,78,7,0.939805482808419,3.1333524595702884,12,1,1,Medium,0.0
EMP2101,HR,46,Female,6,4,58,42,5,0.8505823611112575,4.4319808909094345,12,1,1,Medium,0.6874082698009913
EMP2102,Finance,31,Female,13,5,57,78,3,0.808097564865661,3.9470008836529096,9,0,1,Medium,0.42661778652041804
EMP2103,Finance,42,Female,13,4,59,47,5,0.8805779157913262,1.8624362523287616,16,0,1,Medium,0.8111694130106676
EMP2104,Finance,48,Female,3,5,41,35,3,0.987043562034175,2.5971970241031435,5,1,1,Medium,0.0
EMP2105,HR,48,Female,3,1,44,10,5,0.8023530188733996,3.0315768381251105,19,1,0,Low,0.22607061619712754
EMP2106,HR,23,Female,8,1,51,13,1,0.9175771383859563,4.240823398013342,22,2,1,Low,0.1835786215958506
EMP2107,Data Science,34,Male,8,5,41,48,6,0.9002792957190648,4.356486412424659,10,1,1,Medium,0.0
EMP2108,Sales,30,Male,7,5,35,63,4,0.9746768328742095,4.638873247631103,14,1,1,Medium,0.0
EMP2109,Data Science,57,Female,10,4,41,99,4,0.8168003429041252,3.0369810020115007,18,0,1,Medium,0.0794926017673945
EMP2110,Marketing,43,Male,4,5,58,42,8,0.93630520597733,3.777098985743452,12,2,1,High,0.5944017650000442
EMP2111,Engineering,47,Male,4,2,45,42,2,0.9360219396866555,1.4472014849357486,7,1,1,Low,0.6367165405043046
EMP2112,Finance,33,Male,3,1,43,81,4,0.9338160033724566,3.2611558398159284,23,1,1,Medium,0.11030832782933674
EMP2113,Sales,38,Male,5,1,46,29,2,0.9884668989870073,1.9947672378845405,16,2,1,Low,0.5844244691416791
EMP2114,Engineering,35,Male,3,5,37,25,1,0.9646175058013761,2.7268675401064444,16,1,1,Low,0.19134538393193973
EMP2115,Sales,35,Male,13,3,38,30,3,0.8083945452487012,3.5362020332268775,19,1,1,Medium,0.10909790276194652
EMP2116,Data Science,55,Female,8,3,38,54,8,0.8942165701409026,2.0279437514151244,11,2,2,High,0.16627772891794693
EMP2117,HR,41,Female,7,5,59,99,6,0.8795906112402667,1.2087402311870443,8,2,0,Medium,0.9301096693465623
EMP2118,Finance,32,Male,13,2,47,96,7,0.8620294442181604,1.04093542563503,13,0,2,Medium,0.2933636924615181
EMP2119,Data Science,37,Male,3,3,57,91,2,0.8902673450308195,1.0886381421780862,20,2,1,Medium,0.7933041109684754
EMP2120,Engineering,52,Female,9,5,53,71,6,0.8768388369851955,1.0333989500550786,17,1,1,Medium,0.42775246844762954
EMP2121,Engineering,27,Male,12,2,44,40,8,0.8864667799757331,1.441420226231502,8,1,2,Medium,0.3740322036492471
EMP2122,Engineering,40,Female,14,2,39,51,8,0.9958523731217285,1.9579548582805195,13,2,1,Medium,0.4387857543415596
EMP2123,Engineering,58,Female,13,4,41,21,4,0.8177265949499162,1.8848860567291967,22,2,1,Medium,0.48205768116689474
EMP2124,Engineering,25,Female,5,2,58,74,6,0.9844461739677459,4.947186376719587,19,1,1,Medium,0.5002809751955141
EMP2125,Sales,25,Male,9,3,50,82,5,0.8960473426942054,2.224024420835773,19,1,1,Medium,0.16858701522215233
EMP2126,Data Science,41,Female,7,3,35,12,9,0.9247484490999083,1.5096831334375964,10,0,1,Medium,0.36705588952751655
EMP2127,Finance,31,Male,7,5,46,99,8,0.9660365933235388,3.182250176671032,15,1,2,High,0.0
EMP2128,HR,45,Female,6,5,36,18,2,0.8720926058298512,4.431829821590034,12,0,2,Low,0.23582345940144528
EMP2129,HR,56,Female,2,2,41,60,7,0.8860843816175934,3.7122415071507007,21,1,1,Medium,0.18838110311848022
EMP2130,Data Science,47,Male,9,1,45,25,7,0.8819036960557428,2.1843283565418012,21,0,1,Medium,0.0
EMP2131,Data Science,58,Male,6,4,47,97,1,0.874946204507152,3.24646463916582,22,1,1,Medium,0.06868469770637195
EMP2132,HR,59,Male,8,1,36,87,1,0.985105864329379,3.8594238968016366,8,0,2,Medium,0.06957457924726428
EMP2133,HR,42,Female,1,2,41,12,4,0.9657859782386025,3.9124179694709693,19,2,1,Medium,0.019144204734460896
EMP2134,Sales,42,Male,5,2,49,33,5,0.8217999979725953,3.6661538211907554,6,1,1,Medium,0.000692472104371437
EMP2135,Marketing,31,Female,12,1,59,82,4,0.8216246704954192,4.4832416991024715,6,1,1,Medium,0.30765707942786075
EMP2136,Finance,59,Male,1,4,45,22,7,0.8855739029705982,4.480421833376417,14,2,1,Medium,0.0
EMP2137,Engineering,25,Female,10,1,36,11,3,0.8197314753465619,3.315746237628013,7,1,1,Low,0.08881492933359712
EMP2138,Marketing,41,Female,11,5,41,80,7,0.9238186190542239,2.719425476444849,12,1,2,Medium,0.0
EMP2139,Data Science,38,Female,14,3,38,30,8,0.8287383214523468,3.5662811822603993,24,0,1,Medium,0.1097422687422707
EMP2140,HR,28,Female,8,5,45,28,6,0.9044746527933603,4.272848005481853,11,1,2,Medium,0.0
EMP2141,Marketing,25,Male,8,3,36,98,6,0.8014439894007436,1.022608419364739,16,1,0,Medium,0.34809742810818517
EMP2142,Finance,50,Male,1,2,50,56,8,0.8633192696825294,4.967988036059404,23,1,1,High,0.0
EMP2143,Data Science,35,Female,9,4,41,31,8,0.9354381447345311,1.731575089316797,19,1,1,Medium,0.46568058285094804
EMP2144,Engineering,24,Male,2,1,47,84,7,0.8968077880455697,2.8809959426399048,18,1,1,Medium,0.13583571664306052
EMP2145,Engineering,45,Male,12,4,39,42,6,0.9956538971997977,4.488118939371467,20,1,2,Medium,0.10634357218674595
EMP2146,Finance,58,Male,9,1,51,41,6,0.9748207592132422,1.9001615961767975,18,1,0,Medium,0.46061496997584694
EMP2147,Finance,37,Male,1,5,55,73,6,0.8718141558086303,2.907180895601533,7,2,0,Medium,0.0
EMP2148,HR,25,Male,12,5,46,94,8,0.8090973082944549,1.5303287207247167,22,0,1,Medium,0.3648325757156229
EMP2149,Engineering,45,Female,10,1,53,48,1,0.9691252600230038,2.5803053015527704,10,1,0,Low,0.39473042288896754
EMP2150,Data Science,55,Male,14,4,41,93,5,0.9822468620629343,1.70854181917201,21,0,2,Medium,0.5121950491915225
EMP2151,Marketing,51,Female,14,1,40,81,3,0.9641254786838074,2.454510995084628,18,1,1,Medium,0.0
